d_mm,overlap_deg,ign_btdc_deg,eoi_deg,lambda,power_kW,eta_b,BSFC_g_kWh,pmax_MPa,Tmax_K,emission_proxy,reliability_proxy,robust_score,recommended
148.76130410432924,32.24555541588495,29.84386897199599,602.9076256368656,0.9597103662454862,48.22523261080246,0.35033421095268724,236.22763093733872,5.379653936020431,2857.478315708655,0.4416053394968318,0.5342695578253547,0.7104091107288768,0
147.61385553551256,23.702549013734693,28.15678480056091,583.0315113559238,0.9597628644947995,48.22445415384723,0.3493683639353027,236.8806945123993,5.3252147867354696,2862.6786192346185,0.4981081510504235,0.5126343672777499,0.6855789663341527,0
149.2394474118717,73.13712898044864,22.700342415061833,586.8900954601247,0.9578849339869393,48.21878798798024,0.35005170259567847,236.41827786006849,5.31399443752535,2854.1715973063074,0.5834705468922882,0.4928634230188668,0.6707992226396556,0
149.35637506545217,66.94558659342107,22.070198844291244,590.4550334533594,0.9569281162835833,48.208114495044974,0.3496509151797445,236.68927234785465,5.287787364285837,2855.1810096132263,0.5568085820309169,0.4994189393846652,0.6780460467864599,0
147.79243515805325,43.0272136873911,26.837718300021468,579.3830396080969,0.962629990105793,48.17946783739604,0.34924468691164606,236.96458039629943,5.351912862594545,2854.7172950453223,0.5353008641204826,0.48416619161098545,0.6847017473199121,0
149.76525122190634,37.296321084904896,25.84907987691372,592.7455662663725,0.9685404383085521,48.15713347533633,0.35146065485611316,235.47051297544607,5.445923626082978,2837.5571748852803,0.39536091117661637,0.5705098334653904,0.722998573363341,0
149.4366028269565,73.39770308994899,21.70424286687576,597.8568562494701,0.9601412593219305,48.130156394219384,0.3488788322089312,237.21307528366742,5.242568982778567,2856.750843639237,0.5205946129953998,0.4933391395231186,0.6808051357640744,0
148.51893297062213,55.43687594082438,25.532419211491817,583.3580131265712,0.9533529360218518,48.11360875960473,0.3493033397136087,236.9247908064903,5.279740203263323,2857.1249120462508,0.6021967303541942,0.4808242461543907,0.669225665559102,0
149.29509968626596,33.820048401763586,22.057962873110345,603.5210997325016,0.9623538494883971,48.1087123648988,0.3487239180846642,237.31845278694877,5.282022027489405,2848.619690622083,0.4226342450918371,0.5407975618050701,0.7043601467634022,0
148.84837116738757,28.256975936207866,23.100604024809893,613.3193661179155,0.9605060590897571,48.08980196858521,0.3482931691538241,237.61195458043778,5.2640241635733105,2853.7932415555506,0.4265482890890271,0.5334290672619852,0.7063824134109544,0
149.60185288385213,23.261230401237114,29.745065698825623,591.6815249072285,0.9689199474730972,48.08689996387579,0.3513184134487537,235.5658500140843,5.450101294264074,2836.7426504247264,0.37069405494426816,0.5911411517143531,0.7269186032129159,1
148.16187170078854,37.22101310952522,26.31664563226789,578.5049645397373,0.9638421755329204,48.074682211580914,0.3495710388978466,236.7433553722948,5.351855982863107,2844.510980989034,0.5163277616925109,0.5038715413284691,0.6947459714474084,0
148.71376729390462,54.88464364552134,27.859097901895712,590.9913167141412,0.9512763478354855,48.01129214738006,0.3492523895214115,236.95935424539596,5.2756553368860235,2858.644731859208,0.5704534780346364,0.4873652215185668,0.681779841212067,0
148.9578583083814,57.20661101557057,20.846001052481938,595.6250294053888,0.9596598244801376,47.99548831478539,0.34809121011543204,237.7498146598164,5.157872360264172,2855.9549589180942,0.4912559844605647,0.48147030843915456,0.6820679085223282,0
149.7108165104197,55.349341831496666,25.807823866215195,600.9936891334278,0.9644890535711287,47.97584017123872,0.3500090525004169,236.44708643516182,5.353925887030336,2839.987609679018,0.44727035258467474,0.5324478619904991,0.7144978549834053,0
149.16372489507114,84.01645638479056,26.22122767208364,597.4882538535826,0.9581416276730345,47.97376489796082,0.34984143191019884,236.56037604745046,5.2894692762557876,2854.5363934580423,0.5549221097961715,0.48221182069469065,0.673212435010331,0
148.06661604277144,37.308122662699716,18.93017002015069,584.4333468032471,0.9590512142427909,47.91251495626902,0.3460863108940475,239.12711391520853,5.066173598206337,2863.7655748811603,0.5223403955555418,0.4731120993935322,0.6596091434241245,0
148.9605570604568,75.56972449791309,27.108685960694704,602.9804560832669,0.9608283808597855,47.909294354873026,0.3488809118353192,237.2116612923764,5.274310675175594,2852.723238093284,0.5184806659607596,0.477191356859506,0.6924660673778983,0
147.06308308747887,28.63465316555943,23.565775568397562,580.40555453712,0.9587776525197599,47.90070267389176,0.346327509092656,238.96057493808277,5.164399809937959,2865.4213625506763,0.5317629082634543,0.4736260717404658,0.6670627494643723,0
148.9211687127765,31.24213114045119,25.665551622421127,617.8731033482687,0.9525531068575668,47.8889155727133,0.34769745563655746,238.01905751119855,5.217660257968174,2856.948044692902,0.4894814934735059,0.5255486335120984,0.6889826630339182,0
148.74390992048987,32.28830259488007,25.003105039587126,588.4972120619715,0.966475539110901,47.87551221631563,0.349692376645782,236.661209156083,5.31347037068264,2833.7760659878772,0.4237870908600836,0.5269730464517789,0.7164679145635393,0
148.03073102932092,43.18681485367097,21.50928265593162,578.3266202737257,0.9571252063661548,47.86370432133348,0.3468118073595496,238.62688332250747,5.157765687426136,2856.6427492560533,0.5812811197989503,0.471231820116244,0.655245457959543,0
148.5755584288595,56.56233181852722,20.25662844848227,593.4961940888195,0.9606787148449873,47.86249585373496,0.3468322486526336,238.61281934178285,5.106255129269258,2856.4351596410957,0.49205496981829816,0.4644096357676987,0.6794045078344804,0
149.37276121579043,55.548979717441775,29.95262487426305,591.0022088848856,0.9837964917051989,47.8139531877859,0.3547381430015498,233.29495945772487,5.54056289866306,2817.7106006501945,0.32774875986281027,0.5372654333538682,0.737017241444538,0
148.66979905169302,30.530784051930276,27.94916724684129,606.8064549288854,0.9633050726835433,47.802857862755445,0.34829722546580205,237.60918732262746,5.264838558993573,2845.5733930839315,0.4081651236496515,0.5230556935357857,0.7141529615136739,0
148.17219361387845,49.87241613172341,28.27880722117358,603.7109830758919,0.960533985266978,47.802647380540286,0.3467893597350802,238.64232960571874,5.171132961511642,2864.5312252671984,0.4740074820680773,0.46681108227326007,0.6923075692150671,0
